x-axis,1,2
second,Volt,Volt
-6.45000E-06,+290.08165188E-03,-446.93466090E-03
-6.44000E-06,+290.08165188E-03,-450.70350508E-03
-6.43000E-06,+290.08165188E-03,-450.70350508E-03
-6.42000E-06,+290.08165188E-03,-446.93466090E-03
-6.41000E-06,+290.08165188E-03,-446.93466090E-03
-6.40000E-06,+308.92587279E-03,-446.93466090E-03
-6.39000E-06,+290.08165188E-03,-467.03516319E-03
-6.38000E-06,+290.08165188E-03,-462.01003762E-03
-6.37000E-06,+310.18215418E-03,-462.01003762E-03
-6.36000E-06,+290.08165188E-03,-467.03516319E-03
-6.35000E-06,+290.08165188E-03,-467.03516319E-03
-6.34000E-06,+269.98114958E-03,-482.11053992E-03
-6.33000E-06,+269.98114958E-03,-446.93466090E-03
-6.32000E-06,+288.82537049E-03,-467.03516319E-03
-6.31000E-06,+268.72486819E-03,-467.03516319E-03
-6.30000E-06,+249.88064729E-03,-467.03516319E-03
-6.29000E-06,+249.88064729E-03,-467.03516319E-03
-6.28000E-06,+249.88064729E-03,-470.80400737E-03
-6.27000E-06,+228.52386360E-03,-467.03516319E-03
-6.26000E-06,+209.67964269E-03,-482.11053992E-03
-6.25000E-06,+209.67964269E-03,-467.03516319E-03
-6.24000E-06,+188.32285900E-03,-482.11053992E-03
-6.23000E-06,+169.47863810E-03,-470.80400737E-03
-6.22000E-06,+149.37813580E-03,-487.13566549E-03
-6.21000E-06,+149.37813580E-03,-470.80400737E-03
-6.20000E-06,+129.27763350E-03,-487.13566549E-03
-6.19000E-06,+128.02135211E-03,-487.13566549E-03
-6.18000E-06,+89.07662891E-03,-487.13566549E-03
-6.17000E-06,+89.07662891E-03,-487.13566549E-03
-6.16000E-06,+68.97612661E-03,-487.13566549E-03
-6.15000E-06,+47.61934292E-03,-502.21104221E-03
-6.14000E-06,+28.77512202E-03,-487.13566549E-03
-6.13000E-06,+8.67461972E-03,-487.13566549E-03
-6.12000E-06,+27.51884062E-03,-507.23616779E-03
-6.11000E-06,-11.42588258E-03,-487.13566549E-03
-6.10000E-06,-31.52638488E-03,-482.11053992E-03
-6.09000E-06,-31.52638488E-03,-487.13566549E-03
-6.08000E-06,-71.72738947E-03,-487.13566549E-03
-6.07000E-06,-71.72738947E-03,-507.23616779E-03
-6.06000E-06,-91.82789177E-03,-487.13566549E-03
-6.05000E-06,-91.82789177E-03,-487.13566549E-03
-6.04000E-06,-111.92839406E-03,-502.21104221E-03
-6.03000E-06,-113.18467546E-03,-507.23616779E-03
-6.02000E-06,-132.02889636E-03,-502.21104221E-03
-6.01000E-06,-152.12939866E-03,-490.90450967E-03
-6.00000E-06,-133.28517776E-03,-487.13566549E-03
-5.99000E-06,-172.22990096E-03,-490.90450967E-03
-5.98000E-06,-172.22990096E-03,-502.21104221E-03
-5.97000E-06,-192.33040325E-03,-507.23616779E-03
-5.96000E-06,-192.33040325E-03,-507.23616779E-03
-5.95000E-06,-192.33040325E-03,-502.21104221E-03
-5.94000E-06,-212.43090555E-03,-490.90450967E-03
-5.93000E-06,-192.33040325E-03,-507.23616779E-03
-5.92000E-06,-212.43090555E-03,-507.23616779E-03
-5.91000E-06,-193.58668465E-03,-490.90450967E-03
-5.90000E-06,-212.43090555E-03,-490.90450967E-03
-5.89000E-06,-212.43090555E-03,-490.90450967E-03
-5.88000E-06,-212.43090555E-03,-494.67335385E-03
-5.87000E-06,-212.43090555E-03,-507.23616779E-03
-5.86000E-06,-212.43090555E-03,-507.23616779E-03
-5.85000E-06,-232.53140785E-03,-490.90450967E-03
-5.84000E-06,-212.43090555E-03,-502.21104221E-03
-5.83000E-06,-212.43090555E-03,-507.23616779E-03
-5.82000E-06,-212.43090555E-03,-502.21104221E-03
-5.81000E-06,-212.43090555E-03,-507.23616779E-03
-5.80000E-06,-193.58668465E-03,-487.13566549E-03
-5.79000E-06,-212.43090555E-03,-490.90450967E-03
-5.78000E-06,-192.33040325E-03,-502.21104221E-03
-5.77000E-06,-192.33040325E-03,-487.13566549E-03
-5.76000E-06,-193.58668465E-03,-502.21104221E-03
-5.75000E-06,-173.48618235E-03,-502.21104221E-03
-5.74000E-06,-172.22990096E-03,-487.13566549E-03
-5.73000E-06,-152.12939866E-03,-502.21104221E-03
-5.72000E-06,-133.28517776E-03,-490.90450967E-03
-5.71000E-06,-132.02889636E-03,-487.13566549E-03
